edad,trabajo,estado_civil,educacion,impago,saldo,hipoteca,prestamo,contacto,día,mes,duracion,contactos_campana,dias_ultimo_contacto,contactos_previos,resultado_campana_previa,respuesta
48,gerente,casado,terciaria,no,0,no,no,cellular,26,aug,60,5,-1,0,unknown,no
36,tecnico,casado,terciaria,no,491,yes,no,unknown,8,may,103,3,-1,0,unknown,no
54,gerente,casado,terciaria,no,3,no,yes,cellular,8,jul,443,1,-1,0,unknown,no
36,obrero,casado,secundaria,no,198,yes,no,unknown,9,may,400,2,-1,0,unknown,no
52,ama_de_casa,casado,secundaria,no,14363,no,no,unknown,5,jun,132,1,-1,0,unknown,no
34,tecnico,divorciado,secundaria,no,0,yes,yes,cellular,18,aug,374,16,-1,0,unknown,no
43,tecnico,casado,secundaria,no,136,no,no,cellular,25,aug,363,7,-1,0,unknown,yes
32,gerente,soltero,terciaria,no,28,no,no,cellular,8,aug,111,2,-1,0,unknown,no
33,gerente,soltero,terciaria,no,335,no,no,cellular,29,aug,130,4,-1,0,unknown,no
51,ama_de_casa,casado,desconocido,no,174,no,no,telephone,29,jul,308,3,-1,0,unknown,no
39,desempleado,casado,secundaria,no,270,yes,no,unknown,3,jun,116,1,-1,0,unknown,no
44,gerente,soltero,terciaria,no,1206,no,no,cellular,9,jul,160,2,-1,0,unknown,no
49,ama_de_casa,divorciado,primaria,no,198,yes,no,unknown,13,may,205,3,-1,0,unknown,no
25,tecnico,casado,terciaria,no,914,yes,no,cellular,12,may,185,2,-1,0,unknown,no
39,autonomo,casado,secundaria,no,31,yes,no,cellular,20,nov,61,2,181,4,failure,no
54,tecnico,casado,secundaria,no,0,no,no,telephone,14,aug,159,2,106,6,success,no
32,gerente,soltero,terciaria,no,347,yes,no,cellular,18,may,213,1,264,6,failure,no
36,gerente,casado,terciaria,no,860,yes,no,unknown,20,may,294,15,-1,0,unknown,no
54,tecnico,casado,secundaria,no,89,yes,no,cellular,10,jul,140,3,-1,0,unknown,no
31,tecnico,casado,secundaria,no,0,yes,yes,cellular,28,jan,71,1,223,9,other,no
45,servicios,casado,secundaria,no,0,no,yes,cellular,8,jul,47,7,-1,0,unknown,no
31,administrativo,soltero,secundaria,no,68,yes,no,cellular,16,apr,570,2,-1,0,unknown,no
45,tecnico,casado,secundaria,no,-149,yes,no,cellular,14,jul,287,2,-1,0,unknown,no
33,servicios,divorciado,secundaria,no,2411,yes,no,cellular,23,oct,130,1,161,1,failure,yes
46,gerente,divorciado,terciaria,no,225,yes,no,cellular,14,may,201,1,345,1,other,no
43,desconocido,soltero,terciaria,no,2731,no,no,cellular,21,nov,11,7,-1,0,unknown,no
50,gerente,casado,terciaria,no,112,yes,no,cellular,4,nov,70,5,85,5,other,no
44,gerente,divorciado,terciaria,no,0,no,no,cellular,22,aug,54,2,-1,0,unknown,no
42,servicios,casado,secundaria,no,3620,yes,no,unknown,27,may,22,16,-1,0,unknown,no
26,obrero,soltero,secundaria,no,179,no,no,cellular,30,jul,103,3,-1,0,unknown,no
47,administrativo,soltero,secundaria,no,1544,yes,no,cellular,6,apr,104,1,312,1,failure,no
48,obrero,casado,primaria,no,199,no,no,telephone,18,aug,29,2,-1,0,unknown,no
60,obrero,casado,desconocido,no,231,yes,no,unknown,12,may,57,2,-1,0,unknown,no
27,administrativo,divorciado,secundaria,no,76,yes,no,unknown,4,jun,236,1,-1,0,unknown,no
30,desempleado,soltero,terciaria,no,302,no,no,cellular,11,feb,528,3,-1,0,unknown,yes
28,administrativo,soltero,secundaria,no,189,yes,no,cellular,31,jul,68,2,-1,0,unknown,no
58,jubilado,casado,primaria,no,565,no,no,telephone,7,jul,876,1,-1,0,unknown,yes
37,emprendedor,casado,terciaria,no,310,no,no,cellular,1,sep,76,1,-1,0,unknown,no
36,servicios,casado,secundaria,no,1746,yes,no,unknown,26,may,99,1,-1,0,unknown,no
39,tecnico,casado,secundaria,no,6,yes,no,cellular,18,may,122,3,357,4,failure,no
52,desempleado,casado,primaria,no,-110,no,yes,cellular,29,jan,141,1,-1,0,unknown,no
55,jubilado,casado,secundaria,no,2749,yes,yes,unknown,29,may,58,2,-1,0,unknown,no
30,gerente,soltero,terciaria,no,6495,no,no,cellular,30,mar,78,3,-1,0,unknown,no
36,obrero,soltero,secundaria,no,35,yes,no,unknown,3,jun,435,3,-1,0,unknown,no
39,administrativo,casado,secundaria,no,-650,no,no,cellular,15,may,123,2,364,1,failure,no
47,obrero,casado,primaria,no,292,no,yes,telephone,28,jul,210,3,-1,0,unknown,no
42,ama_de_casa,soltero,primaria,no,5774,yes,no,unknown,15,may,54,2,-1,0,unknown,no
42,gerente,casado,secundaria,no,2416,yes,no,unknown,20,may,138,4,-1,0,unknown,no
58,jubilado,casado,secundaria,no,35,no,no,cellular,29,jul,336,7,-1,0,unknown,no
68,jubilado,casado,secundaria,no,19317,yes,no,cellular,4,aug,249,1,-1,0,unknown,yes
43,tecnico,casado,secundaria,no,50,no,no,unknown,28,may,63,1,-1,0,unknown,no
44,obrero,casado,secundaria,no,-674,yes,no,unknown,5,may,257,1,-1,0,unknown,no
49,tecnico,casado,terciaria,no,3726,no,no,cellular,5,aug,875,2,-1,0,unknown,yes
57,jubilado,casado,terciaria,no,1180,yes,yes,unknown,14,may,191,2,-1,0,unknown,no
61,autonomo,divorciado,terciaria,no,6610,no,no,cellular,24,feb,481,2,-1,0,unknown,yes
36,administrativo,soltero,secundaria,no,319,yes,no,cellular,18,may,120,2,-1,0,unknown,no
31,obrero,casado,secundaria,no,1545,yes,yes,cellular,13,may,207,1,-1,0,unknown,no
51,tecnico,casado,terciaria,no,1315,no,no,telephone,5,jun,303,2,-1,0,unknown,no
31,tecnico,soltero,terciaria,no,424,no,no,cellular,21,aug,93,2,-1,0,unknown,no
56,obrero,casado,primaria,no,151,no,no,cellular,3,feb,128,1,-1,0,unknown,no
30,tecnico,soltero,terciaria,no,-970,no,yes,cellular,21,aug,194,2,-1,0,unknown,no
38,servicios,casado,secundaria,no,-762,yes,yes,unknown,30,may,408,2,-1,0,unknown,no
35,servicios,casado,secundaria,no,181,yes,no,cellular,31,jul,5,3,-1,0,unknown,no
31,obrero,casado,desconocido,no,-120,yes,no,cellular,17,jul,231,2,-1,0,unknown,no
39,administrativo,divorciado,secundaria,no,1022,yes,no,unknown,20,jun,20,3,-1,0,unknown,no
50,gerente,casado,terciaria,no,78,yes,no,cellular,14,jan,218,3,161,9,other,no
39,tecnico,casado,terciaria,no,209,no,no,unknown,23,jul,36,2,-1,0,unknown,no
26,administrativo,casado,secundaria,no,2469,no,no,cellular,16,jul,136,8,-1,0,unknown,no
55,tecnico,casado,secundaria,no,0,no,no,cellular,19,nov,336,1,-1,0,unknown,no
43,obrero,divorciado,primaria,no,328,no,yes,cellular,8,jul,192,1,-1,0,unknown,no
34,ama_de_casa,casado,terciaria,no,0,no,no,cellular,26,may,141,1,188,1,failure,no
51,autonomo,casado,primaria,no,307,yes,yes,unknown,17,jun,65,2,-1,0,unknown,no
31,gerente,casado,terciaria,no,1384,yes,no,cellular,30,jan,203,2,2,3,other,no
32,gerente,casado,terciaria,no,0,no,no,cellular,26,aug,104,9,-1,0,unknown,no
53,tecnico,casado,secundaria,no,719,yes,no,unknown,14,may,230,1,-1,0,unknown,no
44,gerente,divorciado,terciaria,no,0,no,no,cellular,10,aug,71,1,-1,0,unknown,no
38,emprendedor,casado,terciaria,no,6704,yes,no,unknown,21,may,205,2,-1,0,unknown,no
47,autonomo,casado,terciaria,no,4543,yes,no,unknown,14,may,162,1,-1,0,unknown,no
36,gerente,casado,terciaria,no,0,yes,no,unknown,27,may,145,2,-1,0,unknown,no
30,gerente,soltero,terciaria,no,149,yes,no,unknown,3,jun,220,2,-1,0,unknown,no
46,obrero,casado,secundaria,no,-1400,yes,no,telephone,6,may,309,3,355,4,failure,no
33,emprendedor,casado,secundaria,no,-118,yes,yes,unknown,27,may,421,3,-1,0,unknown,no
43,obrero,casado,secundaria,no,2160,no,no,cellular,8,sep,261,1,98,1,success,yes
38,gerente,casado,terciaria,no,3452,no,no,cellular,13,aug,132,2,-1,0,unknown,no
27,tecnico,soltero,secundaria,no,842,no,no,cellular,30,jul,273,1,91,1,other,no
38,gerente,casado,desconocido,no,3576,no,no,cellular,25,nov,349,2,183,1,success,yes
41,desempleado,casado,terciaria,no,1666,no,no,unknown,9,jun,291,3,-1,0,unknown,no
29,tecnico,casado,secundaria,no,0,yes,no,cellular,28,jul,83,6,-1,0,unknown,no
39,servicios,casado,secundaria,no,0,yes,no,unknown,20,may,793,2,-1,0,unknown,no
42,obrero,soltero,primaria,no,1628,yes,no,cellular,5,feb,119,1,195,8,success,no
47,servicios,casado,secundaria,no,51,yes,yes,unknown,16,may,312,1,-1,0,unknown,no
30,obrero,soltero,secundaria,yes,447,no,no,unknown,14,may,103,6,-1,0,unknown,no
34,administrativo,casado,secundaria,no,396,yes,no,cellular,16,jul,101,3,-1,0,unknown,no
45,ama_de_casa,casado,primaria,no,4994,no,no,unknown,20,jun,48,1,-1,0,unknown,no
43,administrativo,casado,secundaria,no,3215,yes,no,cellular,21,jul,228,3,-1,0,unknown,no
59,obrero,casado,primaria,no,2814,no,no,unknown,20,jun,81,3,-1,0,unknown,no
50,tecnico,casado,secundaria,no,0,no,no,cellular,7,jul,152,2,-1,0,unknown,no
39,obrero,casado,secundaria,no,293,yes,no,unknown,23,may,160,3,-1,0,unknown,no
36,tecnico,casado,secundaria,no,474,yes,no,unknown,27,may,59,1,-1,0,unknown,no
44,obrero,casado,secundaria,no,16178,yes,no,cellular,21,nov,297,1,-1,0,unknown,no
36,tecnico,casado,terciaria,no,0,no,no,cellular,22,aug,147,2,-1,0,unknown,no
27,gerente,soltero,terciaria,no,88,no,no,cellular,4,may,143,1,-1,0,unknown,no
29,servicios,casado,secundaria,no,308,yes,no,unknown,28,may,75,1,-1,0,unknown,no
70,jubilado,casado,secundaria,no,1164,no,no,telephone,14,may,338,3,185,2,failure,no
44,gerente,casado,terciaria,no,13893,no,no,unknown,11,jun,29,2,-1,0,unknown,no
55,gerente,casado,terciaria,no,0,yes,no,unknown,14,may,159,2,-1,0,unknown,no
36,tecnico,divorciado,secundaria,no,-435,yes,no,unknown,2,jun,85,8,-1,0,unknown,no
28,tecnico,soltero,secundaria,no,389,yes,no,cellular,11,may,15,7,-1,0,unknown,no
50,gerente,divorciado,terciaria,no,356,no,no,cellular,8,may,198,2,358,5,other,no
49,tecnico,casado,secundaria,no,2718,no,no,unknown,19,may,114,2,-1,0,unknown,no
71,jubilado,divorciado,terciaria,no,261,no,no,cellular,12,aug,1117,2,-1,0,unknown,no
31,administrativo,soltero,secundaria,no,757,no,no,cellular,3,feb,343,2,-1,0,unknown,no
45,gerente,soltero,terciaria,no,16,no,no,cellular,31,jul,59,2,-1,0,unknown,no
42,obrero,casado,secundaria,no,-422,no,no,cellular,9,jul,31,1,-1,0,unknown,no
45,administrativo,casado,secundaria,no,248,no,no,cellular,16,jul,212,2,-1,0,unknown,no
47,tecnico,casado,primaria,no,145,yes,no,unknown,7,may,157,6,-1,0,unknown,no
60,jubilado,divorciado,secundaria,no,598,no,yes,cellular,8,jul,96,1,-1,0,unknown,no
35,gerente,casado,terciaria,no,949,yes,no,unknown,27,may,245,2,-1,0,unknown,no
31,tecnico,soltero,terciaria,no,614,no,no,cellular,11,aug,72,4,-1,0,unknown,no
33,obrero,casado,primaria,no,1209,yes,no,cellular,16,apr,700,1,-1,0,unknown,no
50,autonomo,casado,terciaria,no,202,yes,no,cellular,15,apr,107,1,148,4,failure,no
51,obrero,casado,secundaria,no,1840,yes,no,cellular,18,aug,312,3,-1,0,unknown,no
34,tecnico,casado,secundaria,no,114,yes,yes,cellular,4,jun,153,1,309,3,other,no
56,servicios,casado,secundaria,no,-229,no,yes,cellular,23,jul,55,10,-1,0,unknown,no
29,servicios,casado,secundaria,no,182,yes,no,telephone,13,may,38,3,-1,0,unknown,no
31,obrero,casado,secundaria,no,401,no,no,cellular,14,aug,96,3,-1,0,unknown,no
44,tecnico,divorciado,desconocido,no,759,yes,no,unknown,23,may,397,1,-1,0,unknown,no
55,jubilado,casado,secundaria,no,4194,no,yes,telephone,30,jul,208,3,-1,0,unknown,no
35,estudiante,soltero,desconocido,no,0,no,no,telephone,28,jan,122,3,-1,0,unknown,no
36,tecnico,casado,terciaria,no,629,yes,yes,cellular,29,dec,109,1,246,1,failure,no
54,jubilado,casado,secundaria,no,153,yes,yes,unknown,26,may,74,1,-1,0,unknown,no
32,gerente,casado,terciaria,no,553,yes,no,cellular,22,jul,72,1,-1,0,unknown,no
36,gerente,divorciado,terciaria,no,1057,no,no,cellular,5,feb,383,2,-1,0,unknown,no
60,jubilado,casado,secundaria,no,78,yes,no,unknown,12,may,113,3,-1,0,unknown,no
32,tecnico,soltero,secundaria,no,-28,no,yes,unknown,4,jul,400,1,-1,0,unknown,no
57,gerente,casado,terciaria,no,929,no,no,cellular,19,aug,387,8,-1,0,unknown,no
34,obrero,casado,primaria,no,428,yes,no,cellular,18,may,59,2,-1,0,unknown,no
27,estudiante,soltero,secundaria,no,268,yes,no,cellular,13,may,528,1,358,2,failure,no
52,gerente,soltero,terciaria,no,83,no,no,cellular,26,aug,1223,6,-1,0,unknown,yes
45,administrativo,divorciado,desconocido,no,998,yes,no,telephone,30,jul,38,2,-1,0,unknown,no
58,administrativo,soltero,secundaria,no,2223,no,no,cellular,4,dec,1139,2,114,1,success,no
39,obrero,soltero,primaria,no,6,yes,no,cellular,19,nov,286,2,-1,0,unknown,no
48,obrero,soltero,secundaria,no,312,yes,yes,cellular,3,feb,369,2,-1,0,unknown,no
36,gerente,soltero,secundaria,no,0,no,no,cellular,13,aug,333,5,-1,0,unknown,no
31,tecnico,soltero,secundaria,no,691,yes,no,cellular,8,may,198,1,-1,0,unknown,no
41,gerente,casado,terciaria,no,771,yes,no,cellular,26,aug,106,8,-1,0,unknown,no
30,autonomo,soltero,secundaria,no,192,no,no,cellular,22,jul,423,1,-1,0,unknown,no
57,jubilado,casado,terciaria,no,0,no,no,cellular,12,aug,116,4,-1,0,unknown,no
29,administrativo,soltero,secundaria,no,1070,yes,no,unknown,19,may,30,1,357,1,other,yes
29,servicios,divorciado,secundaria,no,84,yes,no,cellular,13,apr,1101,2,-1,0,unknown,yes
30,gerente,soltero,terciaria,no,2,no,no,cellular,16,jun,102,1,85,1,failure,no
44,gerente,casado,terciaria,no,1242,yes,no,cellular,6,aug,384,6,-1,0,unknown,no
33,estudiante,soltero,desconocido,no,5969,no,no,cellular,4,sep,156,2,127,8,failure,no
56,administrativo,divorciado,secundaria,no,3337,yes,no,telephone,17,nov,99,3,-1,0,unknown,no
26,servicios,soltero,secundaria,no,1347,no,no,telephone,18,jun,280,6,92,5,other,yes
52,tecnico,casado,secundaria,no,64,no,no,telephone,29,aug,20,2,-1,0,unknown,no
32,gerente,soltero,secundaria,no,249,yes,no,unknown,2,jun,258,1,-1,0,unknown,no
36,tecnico,soltero,secundaria,no,0,no,no,cellular,29,aug,85,6,-1,0,unknown,no
26,obrero,casado,secundaria,no,128,no,no,unknown,4,jul,355,1,-1,0,unknown,no
37,obrero,casado,secundaria,no,196,yes,no,unknown,5,jun,66,3,-1,0,unknown,no
34,tecnico,casado,secundaria,no,351,yes,no,cellular,18,jul,467,1,-1,0,unknown,no
26,servicios,soltero,secundaria,no,5533,yes,no,cellular,7,may,582,2,283,4,failure,no
32,servicios,casado,secundaria,no,38,yes,no,cellular,15,may,744,1,-1,0,unknown,yes
30,gerente,soltero,terciaria,yes,35,no,no,cellular,30,jul,185,4,-1,0,unknown,no
27,tecnico,soltero,secundaria,no,235,yes,no,cellular,12,may,13,5,-1,0,unknown,no
42,administrativo,soltero,secundaria,no,30,yes,no,cellular,4,feb,98,1,266,3,failure,no
33,obrero,soltero,primaria,no,92,yes,no,unknown,9,may,127,1,-1,0,unknown,no
37,obrero,casado,secundaria,no,67,no,no,unknown,3,jun,45,2,-1,0,unknown,no
45,obrero,casado,secundaria,no,4022,yes,no,cellular,29,jan,244,3,-1,0,unknown,no
36,emprendedor,casado,terciaria,no,3057,no,no,unknown,16,jun,2769,4,-1,0,unknown,yes
39,gerente,soltero,terciaria,no,0,yes,no,cellular,12,may,561,4,369,3,failure,no
33,gerente,soltero,terciaria,no,349,no,no,cellular,22,aug,182,1,-1,0,unknown,no
47,servicios,casado,secundaria,no,2322,no,no,cellular,22,aug,618,1,-1,0,unknown,no
49,emprendedor,casado,secundaria,no,167,yes,yes,unknown,6,may,198,3,-1,0,unknown,no
46,gerente,divorciado,secundaria,no,558,no,no,cellular,19,aug,126,6,-1,0,unknown,no
31,servicios,casado,secundaria,no,-230,yes,yes,cellular,16,jul,715,1,-1,0,unknown,no
43,desempleado,divorciado,secundaria,no,4094,yes,no,cellular,21,nov,63,1,-1,0,unknown,no
30,obrero,soltero,secundaria,yes,239,yes,no,unknown,21,may,412,1,-1,0,unknown,yes
43,gerente,divorciado,terciaria,no,497,no,no,cellular,13,may,66,1,363,22,failure,no
42,obrero,casado,secundaria,no,179,yes,no,cellular,17,nov,96,1,-1,0,unknown,no
30,administrativo,soltero,terciaria,no,305,no,no,cellular,30,apr,633,1,85,2,success,yes
33,gerente,soltero,terciaria,no,-67,yes,no,unknown,5,may,364,1,-1,0,unknown,no
41,administrativo,casado,secundaria,no,4539,no,no,unknown,30,may,298,3,-1,0,unknown,no
29,obrero,soltero,secundaria,no,770,yes,no,cellular,17,apr,341,1,-1,0,unknown,no
38,desempleado,casado,secundaria,no,-673,yes,no,unknown,26,may,364,1,-1,0,unknown,no
29,tecnico,casado,terciaria,no,858,yes,no,cellular,12,jun,234,7,330,1,failure,no
80,ama_de_casa,casado,primaria,no,0,no,no,cellular,23,feb,639,1,189,1,failure,yes
38,gerente,soltero,terciaria,no,5244,no,no,cellular,8,aug,310,4,-1,0,unknown,no
36,obrero,divorciado,primaria,no,117,yes,no,unknown,2,jun,123,4,-1,0,unknown,no
38,autonomo,casado,terciaria,no,846,no,no,cellular,2,jun,253,1,-1,0,unknown,no
44,gerente,casado,secundaria,yes,0,yes,no,cellular,11,jul,96,2,-1,0,unknown,no
31,gerente,casado,terciaria,no,1331,no,no,cellular,30,apr,297,1,86,3,success,yes
31,servicios,soltero,secundaria,no,31,yes,yes,unknown,26,may,501,2,-1,0,unknown,no
57,administrativo,divorciado,primaria,no,179,yes,no,cellular,15,may,67,1,368,2,failure,no
37,obrero,casado,primaria,no,543,yes,no,unknown,21,may,281,1,-1,0,unknown,no
50,obrero,casado,secundaria,no,253,yes,yes,cellular,5,may,475,2,-1,0,unknown,no
60,jubilado,casado,primaria,no,71188,no,no,cellular,6,oct,205,1,-1,0,unknown,no
51,gerente,casado,terciaria,no,5108,yes,no,cellular,8,oct,272,1,102,8,other,no
48,obrero,casado,secundaria,no,1738,yes,no,cellular,15,apr,349,1,-1,0,unknown,no
42,obrero,casado,primaria,no,-97,yes,no,cellular,3,feb,216,4,271,5,failure,no
36,obrero,casado,secundaria,no,199,yes,no,cellular,9,jul,183,1,-1,0,unknown,no
43,gerente,casado,terciaria,no,489,yes,no,cellular,8,may,130,1,172,2,other,no
31,administrativo,casado,primaria,no,355,yes,yes,unknown,4,jun,61,6,-1,0,unknown,no
49,tecnico,soltero,secundaria,no,-97,yes,no,unknown,6,jun,92,2,-1,0,unknown,no
35,gerente,divorciado,terciaria,no,473,no,yes,cellular,5,aug,37,2,-1,0,unknown,no
44,emprendedor,casado,secundaria,no,6649,yes,no,cellular,19,nov,354,2,-1,0,unknown,no
34,autonomo,casado,terciaria,no,263,no,no,cellular,4,may,203,1,78,8,other,no
46,obrero,casado,secundaria,no,781,no,no,unknown,13,may,152,1,-1,0,unknown,no
49,obrero,casado,primaria,no,1032,yes,no,unknown,2,jun,41,5,-1,0,unknown,no
32,obrero,casado,secundaria,no,119,no,no,cellular,4,may,20,5,-1,0,unknown,no
35,gerente,divorciado,terciaria,no,434,yes,no,cellular,11,may,277,1,271,2,success,no
51,administrativo,casado,secundaria,no,2967,no,no,unknown,17,jun,83,2,-1,0,unknown,no
57,jubilado,divorciado,secundaria,no,-331,yes,no,unknown,6,may,531,1,-1,0,unknown,no
59,gerente,casado,terciaria,no,1585,no,no,telephone,28,aug,91,5,-1,0,unknown,no
40,servicios,divorciado,desconocido,no,4384,yes,no,unknown,5,may,315,1,-1,0,unknown,no
49,gerente,soltero,terciaria,no,588,no,no,cellular,28,aug,70,9,-1,0,unknown,no
51,gerente,casado,secundaria,no,3180,yes,no,cellular,9,jul,384,1,-1,0,unknown,no
35,administrativo,casado,secundaria,yes,0,no,yes,unknown,4,jul,105,3,-1,0,unknown,no
29,autonomo,casado,secundaria,no,-76,yes,no,unknown,27,may,305,2,-1,0,unknown,no
32,servicios,soltero,secundaria,no,152,yes,no,cellular,25,may,158,2,-1,0,unknown,yes
37,ama_de_casa,divorciado,secundaria,no,1040,yes,no,cellular,13,may,199,1,173,2,failure,no
49,desempleado,casado,primaria,no,-384,yes,no,unknown,27,may,25,1,-1,0,unknown,no
45,tecnico,casado,desconocido,no,473,yes,no,unknown,27,may,147,1,-1,0,unknown,no
34,tecnico,soltero,secundaria,no,475,yes,no,cellular,29,jul,538,8,-1,0,unknown,no
53,tecnico,casado,secundaria,no,0,no,no,cellular,22,aug,77,9,-1,0,unknown,no
42,emprendedor,casado,primaria,no,149,no,no,cellular,20,aug,94,2,-1,0,unknown,no
43,tecnico,casado,secundaria,no,3285,yes,no,unknown,13,may,1721,2,-1,0,unknown,yes
52,jubilado,casado,secundaria,no,424,no,no,cellular,19,nov,143,1,154,3,failure,no
34,obrero,soltero,secundaria,no,79,no,yes,cellular,20,nov,104,1,-1,0,unknown,no
34,tecnico,divorciado,terciaria,no,674,yes,no,cellular,7,aug,587,2,-1,0,unknown,yes
27,servicios,casado,secundaria,no,0,yes,no,cellular,22,jul,1608,13,-1,0,unknown,yes
43,desempleado,casado,terciaria,no,58,yes,no,cellular,9,feb,48,4,-1,0,unknown,no
41,tecnico,casado,terciaria,no,532,yes,no,cellular,9,jul,74,1,-1,0,unknown,no
72,jubilado,casado,secundaria,no,4130,no,no,cellular,12,nov,427,1,-1,0,unknown,no
35,obrero,casado,primaria,no,422,yes,no,cellular,14,may,73,1,-1,0,unknown,no
41,gerente,casado,terciaria,no,437,yes,no,unknown,3,jun,14,21,-1,0,unknown,no
36,obrero,divorciado,primaria,no,-308,yes,no,cellular,12,may,725,1,-1,0,unknown,yes
51,ama_de_casa,casado,primaria,no,30,yes,no,cellular,14,jul,333,2,-1,0,unknown,no
37,autonomo,casado,terciaria,no,137,no,no,cellular,13,aug,244,6,-1,0,unknown,no
42,administrativo,soltero,secundaria,no,-247,yes,yes,telephone,21,oct,519,1,166,1,other,yes
26,administrativo,soltero,secundaria,no,321,yes,no,cellular,22,jul,242,7,-1,0,unknown,no
23,servicios,soltero,secundaria,no,250,yes,no,cellular,18,may,222,1,-1,0,unknown,no
50,gerente,casado,terciaria,no,-470,yes,no,cellular,19,nov,130,2,160,1,failure,no
37,obrero,casado,secundaria,no,140,yes,yes,cellular,7,may,490,1,-1,0,unknown,no
35,gerente,casado,terciaria,no,2793,no,no,cellular,20,nov,258,2,-1,0,unknown,no
37,gerente,casado,terciaria,no,410,no,no,cellular,29,jan,337,2,-1,0,unknown,no
79,jubilado,divorciado,desconocido,no,2628,no,no,telephone,8,jul,220,7,450,2,failure,no
39,tecnico,casado,secundaria,no,116,no,no,cellular,24,aug,79,2,94,2,success,no
47,servicios,casado,secundaria,no,0,yes,no,telephone,9,jul,250,1,-1,0,unknown,no
44,obrero,casado,secundaria,no,878,yes,no,cellular,2,jun,130,1,-1,0,unknown,no
36,gerente,soltero,terciaria,no,2944,no,no,cellular,18,aug,882,8,-1,0,unknown,yes
33,obrero,soltero,secundaria,no,3975,yes,yes,cellular,17,apr,515,1,150,1,other,no
42,servicios,casado,secundaria,no,96,yes,no,cellular,5,may,238,3,340,2,failure,no
35,tecnico,soltero,terciaria,no,2288,no,no,telephone,28,may,32,2,-1,0,unknown,no
31,obrero,casado,secundaria,no,472,yes,no,unknown,13,may,907,2,-1,0,unknown,no
58,servicios,casado,primaria,no,65,no,no,unknown,27,jun,162,1,-1,0,unknown,no
46,gerente,casado,terciaria,no,0,no,no,unknown,7,may,70,2,-1,0,unknown,no
